title,provide_salary,company_type,company_size,company_ind,attribute
IT总监,3-4.5万/月,外资（欧美）,1000-5000人,快速消费品(食品、饮料、化妆品),"['上海-浦东新区', '10年以上经验', '本科', '招1人']"
风控数据分析师,0.8-1.2万/月,民营公司,150-500人,互联网/电子商务,"['成都-高新区', '2年经验', '本科', '招1人']"
运营管理岗（内容与场景方向）,2.5-3万/月,民营公司,50-150人,银行,"['异地招聘', '3-4年经验', '本科', '招1人']"
售前顾问,1-1.5万/月,民营公司,少于50人,计算机软件,"['上海-嘉定区', '3-4年经验', '本科', '招2人']"
产品总监,1.5-2万/月,民营公司,50-150人,互联网/电子商务,"['广州-越秀区', '5-7年经验', '本科', '招1人']"
产品经理,0.8-1万/月,民营公司,50-150人,通信/电信/网络设备,"['成都', '3-4年经验', '大专', '招1人']"
MES 销售经理,1-2万/月,民营公司,150-500人,仪器仪表/工业自动化,"['北京-丰台区', '5-7年经验', '本科', '招3人']"
IT信息部开发主管,1-2万/月,民营公司,150-500人,电子技术/半导体/集成电路,"['深圳-龙华区', '5-7年经验', '本科', '招1人']"
数据分析系统开发工程师,1-1.5万/月,民营公司,150-500人,计算机软件,"['宁波', '1年经验', '本科', '招若干人']"
CRM主管,2-2.5万/月,外资（非欧美）,500-1000人,贸易/进出口,"['深圳', '5-7年经验', '本科', '招若干人']"
产品经理,1.5-2万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['广州', '2年经验', '本科', '招1人']"
互联网医疗运营经理/主管,1.5-2.5万/月,民营公司,1000-5000人,制药/生物工程,"['上海-徐汇区', '5-7年经验', '本科', '招若干人']"
销售经理,0.6-1.5万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['广东省', '3-4年经验', '大专', '招若干人']"
信息化管理部总经理,2-4万/月,民营公司,1000-5000人,多元化业务集团公司,"['成都-高新区', '8-9年经验', '本科', '招若干人']"
省外市场拓展经理,1.5-1.8万/月,国企,150-500人,计算机硬件,"['南京-江宁区', '3-4年经验', '本科', '招若干人']"
商品运营分析专员 (MJ001282),12-17万/年,民营公司,1000-5000人,服装/纺织/皮革,"['上海-闵行区', '3-4年经验', '大专', '招1人']"
淘宝/天猫店长岗,0.8-1.5万/月,民营公司,150-500人,奢侈品/收藏品/工艺品/珠宝,"['深圳-南山区', '2年经验', '大专', '招1人']"
信息安全工程师,1-2.5万/月,民营公司,150-500人,制药/生物工程,"['广州', '3-4年经验', '本科', '招1人']"
数据库管理员,1-1.2万/月,民营公司,1000-5000人,交通/运输/物流,"['无锡-江阴市', '3-4年经验', '本科', '招1人']"
高薪招聘置业管家4.5k-5.5k包住宿,4.5-5.5千/月,民营公司,150-500人,房地产,"['深圳-福田区', '2年经验', '招4人']"
高级数据分析师,1-1.7万/月,上市公司,10000人以上,服装/纺织/皮革,"['温州', '3-4年经验', '本科', '招2人']"
生物信息工程师,0.8-1.5万/月,上市公司,10000人以上,检测，认证,"['上海-静安区', '3-4年经验', '本科', '招2人']"
BD业务拓展经理,4.5-6千/月,民营公司,少于50人,互联网/电子商务,"['广州-海珠区', '3-4年经验', '本科', '招若干人']"
渠道文员,4.5-6千/月,外资（非欧美）,10000人以上,服装/纺织/皮革,"['南京', '无需经验', '本科', '招1人']"
产品经理,1-2万/月,创业公司,少于50人,计算机服务(系统、数据服务、维修),"['成都-高新区', '5-7年经验', '本科', '招3人']"
技术经理,2-3万/月,民营公司,少于50人,计算机软件,"['深圳-南山区', '5-7年经验', '本科', '招1人']"
数据库工程师,1-1.5万/月,民营公司,50-150人,计算机软件,"['上海-浦东新区', '3-4年经验', '大专', '招若干人']"
热线接听客服-双休,4.5-6千/月,民营公司,1000-5000人,计算机软件,"['杭州-滨江区', '无需经验', '大专', '招10人']"
销售经理,1.5-2.5万/月,民营公司,150-500人,互联网/电子商务,"['深圳-宝安区', '5-7年经验', '本科', '招2人']"
销售经理（全新科技）,1-1.5万/月,民营公司,150-500人,房地产,"['广州-越秀区', '2年经验', '大专', '招1人']"
呼叫中心运营经理,1-2万/月,合资,5000-10000人,互联网/电子商务,"['南通', '5-7年经验', '大专', '招1人']"
机电工程师,6-8千/月,合资,1000-5000人,汽车,"['重庆', '3-4年经验', '本科', '招1人']"
产品经理,1.3-2.6万/月,民营公司,50-150人,计算机软件,"['上海-闵行区', '2年经验', '本科', '招1人']"
平台招聘主管（急聘）,5-8千/月,民营公司,50-150人,计算机软件,"['广州-天河区', '3-4年经验', '大专', '招2人']"
高考志愿规划师,0.8-1万/月,上市公司,150-500人,教育/培训/院校,"['贵阳-云岩区', '3-4年经验', '本科', '招若干人']"
it技术主管（电商经验）,1.5-2.5万/月,创业公司,50-150人,互联网/电子商务,"['深圳-南山区', '5-7年经验', '本科', '招1人']"
经营数据分析经理,2-3万/月,民营公司,1000-5000人,互联网/电子商务,"['深圳-南山区', '5-7年经验', '本科', '招1人']"
销售总监,2-3万/月,民营公司,少于50人,互联网/电子商务,"['北京-通州区', '3-4年经验', '大专', '招3人']"
互联网装修高级产品总监,3-4万/月,上市公司,10000人以上,多元化业务集团公司,"['上海', '3-4年经验', '本科', '招1人']"
财务结算/数据分析员,0.6-1万/月,创业公司,150-500人,交通/运输/物流,"['深圳-南山区', '2年经验', '本科', '招1人']"
数据开发工程师,1.2-1.8万/月,民营公司,500-1000人,计算机软件,"['广州-天河区', '3-4年经验', '本科', '招若干人']"
研究员（轨交、机器人方向）,1-2万/月,上市公司,1000-5000人,仪器仪表/工业自动化,"['上海-松江区', '1年经验', '本科', '招1人']"
遥感技术项目经理,8-10万/年,国企,50-150人,计算机软件,"['湖州', '3-4年经验', '本科', '招2人']"
呼叫中心经理(J17096),1-1.5万/月,民营公司,500-1000人,教育/培训/院校,"['郑州', '3-4年经验', '本科', '招1人']"
大客户经理,30-60万/年,合资,50-150人,专业服务(咨询、人力资源、财会),"['武汉', '5-7年经验', '本科', '招3人']"
网络运营经理,0.8-1万/月,民营公司,500-1000人,机械/设备/重工,"['昆明', '3-4年经验', '大专', '招1人']"
数据运营专员,4.5-6千/月,民营公司,150-500人,专业服务(咨询、人力资源、财会),"['南京-雨花台区', '1年经验', '大专', '招5人']"
销售经理/区域销售经理,0.8-3万/月,民营公司,少于50人,计算机软件,"['南京-雨花台区', '8-9年经验', '本科', '招1人']"
运维工程师,0.7-1.2万/月,民营公司,150-500人,计算机软件,"['长沙-岳麓区', '2年经验', '本科', '招1人']"
数据统计分析专员,5-7千/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['深圳', '2年经验', '本科', '招若干人']"
网络安全工程师,0.7-1万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['深圳', '1年经验', '本科', '招1人']"
测试工程师,0.8-1万/月,民营公司,150-500人,贸易/进出口,"['广州-荔湾区', '2年经验', '大专', '招1人']"
web后端工程师,0.6-1万/月,民营公司,50-150人,教育/培训/院校,"['深圳-南山区', '2年经验', '本科', '招1人']"
Data Scientist and AI Engineer,20-30万/年,外资（欧美）,50-150人,计算机软件,"['异地招聘', '5-7年经验', '本科', '招若干人']"
电商专员,0.6-1万/月,外资（非欧美）,50-150人,仪器仪表/工业自动化,"['上海-静安区', '2年经验', '大专', '招1人']"
高级数据分析主任,10-23万/年,国企,少于50人,公关/市场推广/会展,"['广州', '3-4年经验', '本科', '招1人']"
研发经理,2-3万/月,合资,50-150人,互联网/电子商务,"['西安', '5-7年经验', '本科', '招1人']"
抓住机遇/链家上市公司高速发展/需要优质人才共创未来,1.5-2万/月,民营公司,,中介服务,"['深圳-罗湖区', '1年经验', '本科', '招2人']"
工程能耗经理,1-1.2万/月,外资（非欧美）,1000-5000人,物业管理/商业中心,"['武汉-东湖新技术产业开发区', '3-4年经验', '大专', '招1人']"
流通销售经理（自然派）,1-1.5万/月,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),"['异地招聘', '5-7年经验', '招8人']"
算法工程师/AI工程师,3-5万/月,民营公司,50-150人,互联网/电子商务,"['北京-朝阳区', '3-4年经验', '本科', '招2人']"
系统集成项目经理,0.8-1.2万/月,民营公司,50-150人,计算机软件,"['南昌-西湖区', '1年经验', '本科', '招2人']"
销售代表（双休）,0.8-1万/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['杭州-滨江区', '1年经验', '大专', '招4人']"
广告数据分析师,0.8-1万/月,民营公司,50-150人,餐饮业,"['武汉-武昌区', '3-4年经验', '大专', '招3人']"
销售经理,1.2-2万/月,国企,150-500人,计算机软件,"['北京-东城区', '5-7年经验', '大专', '招3人']"
租售门店经纪人,0.2-1万/月,国企,150-500人,物业管理/商业中心,"['沈阳-沈河区', '1年经验', '高中', '招2人']"
系统分析师,0.7-1.2万/月,外资（非欧美）,1000-5000人,电子技术/半导体/集成电路,"['深圳', '1年经验', '大专', '招1人']"
数据采集 / 测量专员 / 地理信息采集,6-8千/月,民营公司,150-500人,建筑/建材/工程,"['上海-黄浦区', '2年经验', '大专', '招2人']"
招商银行公司客户经理助理,6-8千/月,民营公司,10000人以上,专业服务(咨询、人力资源、财会),"['广州', '1年经验', '本科', '招10人']"
数仓工程师,1.5-2万/月,民营公司,5000-10000人,餐饮业,"['南京-鼓楼区', '5-7年经验', '大专', '招1人']"
科研项目经理,1.5-2万/月,合资,1000-5000人,医疗设备/器械,"['广州', '3-4年经验', '硕士', '招1人']"
数据分析师,0.6-1万/月,民营公司,1000-5000人,互联网/电子商务,"['金华-金东区', '2年经验', '大专', '招2人']"
测试分析工程师,1.1-3万/月,民营公司,150-500人,电子技术/半导体/集成电路,"['嘉兴', '2年经验', '本科', '招2人']"
产品规划师,6-8千/月,民营公司,1000-5000人,奢侈品/收藏品/工艺品/珠宝,"['深圳-罗湖区', '3-4年经验', '大专', '招1人']"
链家高薪房产精英/地铁口就近工作,0.8-1万/月,民营公司,,房地产,"['南京-雨花台区', '无需经验', '大专', '招若干人']"
电商运营,1.2-1.5万/月,民营公司,1000-5000人,快速消费品(食品、饮料、化妆品),"['厦门-思明区', '2年经验', '大专', '招2人']"
数据中台运维,1-1.5万/月,民营公司,少于50人,计算机软件,"['南京-秦淮区', '3-4年经验', '大专', '招若干人']"
咨询顾问,0.8-1.2万/月,合资,500-1000人,互联网/电子商务,"['异地招聘', '无需经验', '本科', '招3人']"
产品经理,0.8-1万/月,民营公司,150-500人,汽车,"['重庆', '3-4年经验', '大专', '招1人']"
数据库工程师,0.8-1万/月,国企,少于50人,计算机软件,"['丹东', '5-7年经验', '本科', '招1人']"
生物信息主管,1-1.5万/月,民营公司,50-150人,制药/生物工程,"['南昌-南昌县', '2年经验', '本科', '招1人']"
IT技术经理,1-1.5万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['长沙-岳麓区', '5-7年经验', '大专', '招1人']"
贝壳总部 招聘 渠道销售 新房 二手 租房,0.8-1万/月,民营公司,5000-10000人,房地产,"['沈阳-铁西区', '无需经验', '招30人']"
招商顾问,15-20万/年,民营公司,50-150人,房地产,"['昆明-呈贡区', '无需经验', '中专', '招5人']"
物流运营专员,0.5-1万/月,民营公司,500-1000人,交通/运输/物流,"['北京-朝阳区', '2年经验', '本科', '招2人']"
数据分析师,2-2.5万/月,上市公司,150-500人,多元化业务集团公司,"['上海-闵行区', '5-7年经验', '本科', '招2人']"
AI算法工程师,1.5-3万/月,上市公司,10000人以上,互联网/电子商务,"['上海-普陀区', '3-4年经验', '本科', '招3人']"
测量员,4-8千/月,民营公司,50-150人,建筑/建材/工程,"['南京-浦口区', '无需经验', '大专', '招10人']"
高级数据库开发工程师,1.5-2.8万/月,民营公司,150-500人,通信/电信/网络设备,"['杭州-西湖区', '5-7年经验', '本科', '招若干人']"
移动DICT项目助理,6-8千/月,民营公司,500-1000人,计算机软件,"['镇江-润州区', '1年经验', '本科', '招20人']"
链家管培生,15-20万/年,民营公司,少于50人,房地产,"['上海-松江区', '无需经验', '本科', '招4人']"
销售业务员,6-8千/月,民营公司,50-150人,贸易/进出口,"['深圳-龙华区', '无需经验', '招16人']"
Web前端开发工程师,7-9千/月,上市公司,150-500人,互联网/电子商务,"['重庆-北碚区', '2年经验', '大专', '招1人']"
DICT项目经理（高级）,6-8千/月,国企,150-500人,通信/电信/网络设备,"['南昌', '5-7年经验', '本科', '招3人']"
解决方案设计师,6-8千/月,国企,5000-10000人,通信/电信/网络设备,"['杭州', '2年经验', '本科', '招2人']"
项目工程师（12-106）,0.6-1.2万/月,外资（非欧美）,1000-5000人,仪器仪表/工业自动化,"['上海-浦东新区', '3-4年经验', '本科', '招1人']"
市场主管,6-7千/月,上市公司,500-1000人,影视/媒体/艺术/文化传播,"['西安-未央区', '3-4年经验', '大专', '招若干人']"
Web前端开发工程师,1.2-1.5万/月,民营公司,500-1000人,环保,"['深圳-龙岗区', '2年经验', '本科', '招3人']"
产品总监,2.5-4万/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['佛山-禅城区', '10年以上经验', '本科', '招1人']"
BIM管理平台开发主管,15-26万/年,民营公司,少于50人,计算机软件,"['上海-徐汇区', '3-4年经验', '本科', '招1人']"
副总经理/技术总监,3-4万/月,民营公司,50-150人,机械/设备/重工,"['上海-松江区', '10年以上经验', '本科', '招1人']"
项目经理（技术）,1-2.5万/月,民营公司,150-500人,计算机软件,"['上海', '3-4年经验', '本科', '招2人']"
高级网络工程师,6-9千/月,民营公司,50-150人,机械/设备/重工,"['东莞-长安镇', '2年经验', '大专', '招1人']"
工艺运维工程师,10-15万/年,民营公司,150-500人,新能源,"['杭州-滨江区', '3-4年经验', '本科', '招1人']"
项目经理,1.5-2.3万/月,民营公司,150-500人,计算机软件,"['南京-鼓楼区', '5-7年经验', '本科', '招3人']"
医学影像专业本科规培生,5-6千/月,民营公司,150-500人,房地产,"['异地招聘', '无需经验', '本科', '招若干人']"
视频彩铃推荐高级开发工程师,15-40万/年,民营公司,150-500人,房地产,"['广州-越秀区', '2年经验', '本科', '招1人']"
实施工程师（薪资稳定  五险一金）,6-8千/月,民营公司,500-1000人,计算机服务(系统、数据服务、维修),"['武汉-武昌区', '1年经验', '大专', '招30人']"
渠道经理,1-2万/月,民营公司,少于50人,互联网/电子商务,"['武汉-江汉区', '3-4年经验', '大专', '招1人']"
智能家居技术总监,2-2.5万/月,民营公司,少于50人,计算机软件,"['上海-奉贤区', '3-4年经验', '本科', '招1人']"
房地产置业顾问/房地产经纪人,30-40万/年,民营公司,150-500人,房地产,"['上海-浦东新区', '1年经验', '高中', '招500人']"
量化工程师,1.5-2万/月,民营公司,150-500人,金融/投资/证券,"['北京', '3-4年经验', '本科', '招2人']"
市场项目经理,0.8-1.3万/月,民营公司,50-150人,互联网/电子商务,"['武汉-东湖新技术产业开发区', '3-4年经验', '本科', '招2人']"
系统架构师,0.8-1万/月,民营公司,少于50人,医疗设备/器械,"['重庆-南岸区', '3-4年经验', '本科', '招3人']"
数据分析师,0.7-1.5万/月,民营公司,1000-5000人,机械/设备/重工,"['自贡', '2年经验', '大专', '招2人']"
高级售前工程师（双休+年终）,1-1.5万/月,民营公司,50-150人,计算机软件,"['广州-天河区', '3-4年经验', '大专', '招1人']"
数据开发经理,1.6-2.5万/月,民营公司,50-150人,房地产,"['广州-天河区', '5-7年经验', '本科', '招若干人']"
产品经理,1.5-3万/月,国企,少于50人,通信/电信/网络设备,"['深圳-南山区', '3-4年经验', '本科', '招1人']"
风控专员,6-8千/月,民营公司,50-150人,金融/投资/证券,"['宁波-高新区', '1年经验', '大专', '招1人']"
招聘主管/专员,8-10万/年,民营公司,150-500人,机械/设备/重工,"['宁波-鄞州区', '2年经验', '大专', '招1人']"
稽核经理,0.8-1.5万/月,民营公司,1000-5000人,家具/家电/玩具/礼品,"['佛山-顺德区', '3-4年经验', '本科', '招1人']"
数据分析师,5-8千/月,民营公司,150-500人,通信/电信/网络设备,"['福州-鼓楼区', '1年经验', '大专', '招2人']"
高级教研员,0.7-1万/月,民营公司,50-150人,电子技术/半导体/集成电路,"['武汉', '3-4年经验', '大专', '招1人']"
人文教育学院（产学专员）,4.5-6千/月,非营利组织,1000-5000人,教育/培训/院校,"['西安-雁塔区', '1年经验', '硕士', '招1人']"
IT工程师岗,1.5-2万/月,民营公司,,房地产,"['成都-温江区', '5-7年经验', '本科', '招若干人']"
产业招商部部长,10-18万/年,国企,50-150人,建筑/建材/工程,"['成都-龙泉驿区', '3-4年经验', '大专', '招1人']"
数据分析员,10-12万/年,合资,5000-10000人,多元化业务集团公司,"['杭州-西湖区', '2年经验', '本科', '招1人']"
客户经理,0.8-1万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['西宁', '3-4年经验', '大专', '招5人']"
技术中心总经理,1-2千/月,国企,150-500人,计算机软件,"['异地招聘', '8-9年经验', '本科', '招1人']"
公安行业售前解决方案,0.8-1.5万/月,民营公司,150-500人,通信/电信/网络设备,"['深圳-南山区', '3-4年经验', '本科', '招1人']"
售前工程师（信息化）,1-1.5万/月,民营公司,150-500人,计算机软件,"['上海', '2年经验', '本科', '招1人']"
数据分析工程师,1-1.6万/月,民营公司,150-500人,互联网/电子商务,"['广州-白云区', '3-4年经验', '本科', '招1人']"
售前工程师,0.8-1.3万/月,民营公司,500-1000人,计算机软件,"['广州-天河区', '3-4年经验', '本科', '招3人']"
（代招）经开区管委会招一名信息化项目专员,4.5-6千/月,民营公司,50-150人,通信/电信/网络设备,"['昆明', '1年经验', '大专', '招若干人']"
运维数据治理专家,1.8-2.5万/月,上市公司,50-150人,计算机服务(系统、数据服务、维修),"['佛山', '3-4年经验', '本科', '招1人']"
产品经理,0.8-1.5万/月,民营公司,50-150人,医疗设备/器械,"['珠海-香洲区', '3-4年经验', '本科', '招2人']"
产品经理（医药评价）,0.8-1万/月,外资（欧美）,1000-5000人,计算机软件,"['北京', '无需经验', '硕士', '招1人']"
数据分析师,1-1.5万/月,民营公司,150-500人,机械/设备/重工,"['北京-大兴区', '3-4年经验', '大专', '招1人']"
前端催收专员/五险一金/均薪15K,1.5-2万/月,民营公司,500-1000人,计算机软件,"['合肥-经开区', '无需经验', '中专', '招15人']"
流程与信息化建设高级专员,0.7-1.1万/月,上市公司,1000-5000人,新能源,"['惠州', '3-4年经验', '本科', '招1人']"
高级前端开发工程师（基层云HIS）,0.8-1.2万/月,民营公司,500-1000人,计算机软件,"['长沙-岳麓区', '3-4年经验', '本科', '招1人']"
C++算法实现工程师,1.5-2.2万/月,民营公司,500-1000人,医疗设备/器械,"['上海-浦东新区', '1年经验', '本科', '招3人']"
技术支持工程师,1-1.5万/月,民营公司,50-150人,贸易/进出口,"['北京-大兴区', '2年经验', '大专', '招2人']"
临床数据管理高级经理（北京）,1.5-3万/月,合资,50-150人,制药/生物工程,"['异地招聘', '3-4年经验', '本科', '招1人']"
生管工程师,6-8千/月,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,"['佛山', '1年经验', '本科', '招3人']"
产品经理,1.2-1.8万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['上海-奉贤区', '5-7年经验', '本科', '招1人']"
python运维工程师,6-8千/月,民营公司,少于50人,计算机服务(系统、数据服务、维修),"['青岛-市南区', '无需经验', '大专', '招1人']"
数据分析师,0.8-1万/月,民营公司,50-150人,互联网/电子商务,"['上海', '2年经验', '大专', '招若干人']"
高级数据分析师,1-2万/月,民营公司,50-150人,互联网/电子商务,"['杭州-滨江区', '2年经验', '大专', '招若干人']"
供应链总监（伊鸿健康）,1-1.5万/月,国企,500-1000人,房地产,"['长沙-雨花区', '1年经验', '大专', '招1人']"
业务助理/专员,3-5千/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),"['北京-顺义区', '1年经验', '大专', '招3人']"
项目经理,1.5-2.5万/月,民营公司,少于50人,通信/电信/网络设备,"['成都-高新区', '8-9年经验', '本科', '招1人']"
Web前端开发工程师,0.8-1万/月,民营公司,50-150人,电子技术/半导体/集成电路,"['珠海-珠海高新区', '2年经验', '本科', '招1人']"
数据分析师,7-15万/年,民营公司,50-150人,互联网/电子商务,"['东莞', '5-7年经验', '本科', '招1人']"
数据分析专员,7-9千/月,外资（非欧美）,1000-5000人,快速消费品(食品、饮料、化妆品),"['广州-黄埔区', '2年经验', '大专', '招1人']"
数据分析师,1-1.5万/月,合资,50-150人,电子技术/半导体/集成电路,"['上海-浦东新区', '2年经验', '本科', '招若干人']"
互联网产品总监,1.5-2万/月,民营公司,150-500人,互联网/电子商务,"['深圳-南山区', '3-4年经验', '本科', '招1人']"
WMS工程师,1-2.5万/月,民营公司,少于50人,计算机软件,"['苏州-吴中区', '2年经验', '本科', '招1人']"
中高级资讯编辑,0.8-1万/月,民营公司,150-500人,互联网/电子商务,"['北京', '1年经验', '本科', '招6人']"
生信总监,45-55万/年,民营公司,150-500人,医疗设备/器械,"['广州-黄埔区', '5-7年经验', '博士', '招1人']"
运维实施工程师,1.5-2万/月,民营公司,150-500人,建筑/建材/工程,"['苏州-吴江区', '2年经验', '本科', '招1人']"
行政主管(J12533),14-17万/年,民营公司,500-1000人,酒店/旅游,"['广州-番禺区', '5-7年经验', '本科', '招1人']"
系统运维工程师（I4.0),5-8千/月,外资（非欧美）,5000-10000人,电子技术/半导体/集成电路,"['重庆', '1年经验', '本科', '招2人']"
运维监理工程师,0.8-1.3万/月,国企,50-150人,计算机服务(系统、数据服务、维修),"['北京-东城区', '2年经验', '本科', '招若干人']"
数据通信专业负责人高薪,4.5-6千/月,民营公司,50-150人,通信/电信/网络设备,"['哈尔滨', '无需经验', '大专', '招3人']"
助理研究员,3-5千/月,民营公司,少于50人,专业服务(咨询、人力资源、财会),"['广州-天河区', '无需经验', '本科', '招2人']"
销售,4-6千/月,国企,5000-10000人,多元化业务集团公司,"['哈尔滨-松北区', '2年经验', '招2人']"
数据分析主管,1-1.5万/月,民营公司,500-1000人,计算机软件,"['武汉-武昌区', '3-4年经验', '大专', '招2人']"
渠道业务员,4-5千/月,民营公司,50-150人,批发/零售,"['广州-天河区', '2年经验', '中专', '招若干人']"
阿里巴巴运营,0.6-1万/月,民营公司,少于50人,通信/电信/网络设备,"['深圳-龙华区', '3-4年经验', '大专', '招2人']"
行政文员,4.5-6千/月,民营公司,150-500人,仪器仪表/工业自动化,"['异地招聘', '1年经验', '大专', '招2人']"
2链家地产 销售底薪5000 社保 旅游 无经验要求,1-1.5万/月,上市公司,10000人以上,房地产,"['西安-未央区', '无需经验', '本科', '招5人']"
教学资源研发经理,1-1.5万/月,民营公司,50-150人,计算机软件,"['武汉', '3-4年经验', '本科', '招2人']"
数据通信专业负责人高薪,4.5-6千/月,民营公司,50-150人,通信/电信/网络设备,"['哈尔滨', '无需经验', '大专', '招2人']"
项目经理,1.5-2万/月,创业公司,少于50人,石油/化工/矿产/地质,"['深圳-南山区', '2年经验', '本科', '招1人']"
市场部网络推广专员,6-8千/月,民营公司,少于50人,环保,"['上海-徐汇区', '3-4年经验', '大专', '招若干人']"
数据分析员,8-9千/月,民营公司,50-150人,互联网/电子商务,"['张家港', '1年经验', '本科', '招2人']"
大客户经理/总监,1.2-3万/月,民营公司,50-150人,学术/科研,"['广州-黄埔区', '3-4年经验', '大专', '招1人']"
月薪8K信用卡分期周末双休+免费住宿,0.8-1万/月,创业公司,150-500人,互联网/电子商务,"['成都-高新区', '无需经验', '大专', '招10人']"
总裁助理,4-6千/月,民营公司,1000-5000人,多元化业务集团公司,"['洛阳', '无需经验', '本科', '招2人']"
计算机专业教师,6-6.5千/月,非营利组织,150-500人,教育/培训/院校,"['昆山', '2年经验', '硕士', '招2人']"
新媒体运营专员,5-7千/月,民营公司,150-500人,医疗/护理/卫生,"['成都-金牛区', '3-4年经验', '大专', '招1人']"
商务销售专员,4.5-6千/月,民营公司,150-500人,生活服务,"['威海', '1年经验', '大专', '招若干人']"
产品助理,6-8千/月,民营公司,少于50人,计算机软件,"['佛山', '招1人']"
董事长副手,1.5-2万/月,民营公司,1000-5000人,餐饮业,"['广州-海珠区', '8-9年经验', '本科', '招2人']"
双休+不加班/销售,3-8千/月,民营公司,,家居/室内设计/装潢,"['重庆-江北区', '无需经验', '招10人']"
Web前端开发工程师,0.6-1万/月,上市公司,1000-5000人,计算机软件,"['合肥', '2年经验', '本科', '招1人']"
量化策略研究员,3-5万/月,民营公司,50-150人,金融/投资/证券,"['杭州-上城区', '3-4年经验', '本科', '招若干人']"
区域销售经理,15-25万/年,民营公司,50-150人,仪器仪表/工业自动化,"['杭州-拱墅区', '3-4年经验', '大专', '招2人']"
销售经理,0.8-1万/月,外资（非欧美）,少于50人,互联网/电子商务,"['宁波', '3-4年经验', '本科', '招1人']"
客户关系经理,0.8-1.2万/月,民营公司,150-500人,房地产,"['泸州', '3-4年经验', '大专', '招1人']"
资深市场营销主管,1.3-1.8万/月,外资（非欧美）,1000-5000人,医疗设备/器械,"['深圳-南山区', '5-7年经验', '大专', '招1人']"
BI数据架构师(J12923),1-1.5万/月,民营公司,50-150人,医疗设备/器械,"['天津', '5-7年经验', '大专', '招1人']"
教育平台产品经理（年薪35万）,30-40万/年,民营公司,50-150人,电子技术/半导体/集成电路,"['深圳', '5-7年经验', '本科', '招1人']"
nc销售经理,0.8-1.2万/月,民营公司,50-150人,计算机软件,"['北京-海淀区', '3-4年经验', '大专', '招1人']"
国内电商运营总监,1-2万/月,国企,50-150人,互联网/电子商务,"['徐州-泉山区', '5-7年经验', '本科', '招若干人']"
销售专员,3-4.5千/月,民营公司,少于50人,建筑/建材/工程,"['珠海-香洲区', '1年经验', '大专', '招1人']"
1+X证书运营经理,0.6-1万/月,民营公司,少于50人,教育/培训/院校,"['广州-番禺区', '1年经验', '大专', '招2人']"
产品经理（环保物联网）,2-3.5万/月,民营公司,150-500人,仪器仪表/工业自动化,"['北京-昌平区', '5-7年经验', '大专', '招1人']"
工业设计/产品结构设计  （急）,7-9千/月,民营公司,500-1000人,原材料和加工,"['江门-蓬江区', '3-4年经验', '本科', '招2人']"
售前专员,5-8千/月,民营公司,少于50人,计算机软件,"['福州-仓山区', '2年经验', '本科', '招若干人']"
Back Office技术专家,1.5-2.5万/月,合资,10000人以上,交通/运输/物流,"['上海-杨浦区', '5-7年经验', '本科', '招若干人']"
实施工程师,3-6千/月,上市公司,50-150人,计算机软件,"['宜昌', '1年经验', '大专', '招5人']"
商品专员/统计专员,3.5-5千/月,民营公司,50-150人,服装/纺织/皮革,"['合肥-包河区', '1年经验', '大专', '招1人']"
出纳、会计,3-5千/月,民营公司,少于50人,医疗/护理/卫生,"['石家庄', '3-4年经验', '大专', '招1人']"
齐套计划员,3-5千/月,合资,150-500人,机械/设备/重工,"['珠海', '1年经验', '中技', '招1人']"
物流专员,0.8-1.1万/月,民营公司,1000-5000人,原材料和加工,"['佛山-三水区', '2年经验', '大专', '招1人']"
软件售前工程师,0.6-1万/月,民营公司,少于50人,计算机软件,"['哈尔滨-南岗区', '2年经验', '本科', '招2人']"
客服经理,5-8千/月,民营公司,150-500人,印刷/包装/造纸,"['厦门', '2年经验', '本科', '招1人']"
店铺运营,0.8-1万/月,民营公司,50-150人,互联网/电子商务,"['无锡-无锡新区', '1年经验', '大专', '招1人']"
产业合作专员,12-18万/年,民营公司,1000-5000人,原材料和加工,"['宁波-鄞州区', '2年经验', '本科', '招1人']"
IT售前工程师,0.8-1万/月,民营公司,50-150人,建筑/建材/工程,"['异地招聘', '2年经验', '本科', '招2人']"
客户经理（金融行业）,15-30万/年,民营公司,少于50人,通信/电信/网络设备,"['上海-浦东新区', '1年经验', '中专', '招若干人']"
数据分析师,8-10万/年,民营公司,50-150人,贸易/进出口,"['宁波-余姚市', '1年经验', '本科', '招1人']"
成本会计专员,5-9千/月,合资,5000-10000人,原材料和加工,"['广州-番禺区', '3-4年经验', '大专', '招4人']"
