seq,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
36991,64,retired,married,basic.4y,no,yes,no,cellular,apr,wed,104,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,1
36992,36,self-employed,married,university.degree,no,no,yes,cellular,may,mon,159,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
36993,30,admin.,single,university.degree,no,no,no,cellular,jun,thu,144,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
36994,32,blue-collar,married,high.school,no,no,yes,telephone,may,fri,92,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
36995,30,technician,married,professional.course,no,yes,yes,telephone,may,wed,195,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
36996,31,technician,single,professional.course,no,yes,no,cellular,aug,fri,122,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
36997,30,technician,married,university.degree,no,yes,no,telephone,jul,wed,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
36998,47,technician,married,university.degree,no,no,no,cellular,nov,wed,258,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0
36999,37,admin.,single,high.school,no,yes,no,telephone,jun,tue,384,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
37000,48,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,222,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37001,33,technician,married,university.degree,no,yes,no,cellular,aug,wed,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37002,58,management,divorced,university.degree,no,yes,no,cellular,nov,wed,168,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
37003,42,technician,married,professional.course,no,yes,no,cellular,may,thu,251,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
37004,36,admin.,married,high.school,no,yes,no,cellular,jul,fri,122,1,999,1,failure,-2.9,92.469,-33.6,1.0590000000000002,5076.2,0
37005,30,admin.,single,university.degree,no,yes,no,cellular,jun,wed,107,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
37006,32,technician,single,university.degree,no,no,no,cellular,may,thu,14,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
37007,37,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,203,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37008,35,services,married,basic.6y,unknown,no,no,cellular,may,tue,178,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
37009,36,admin.,married,high.school,unknown,yes,no,cellular,aug,thu,165,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
37010,50,technician,single,professional.course,no,no,yes,cellular,jul,mon,173,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37011,53,technician,married,high.school,no,yes,no,telephone,may,wed,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37012,42,admin.,married,university.degree,no,yes,no,telephone,may,tue,254,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37013,43,admin.,divorced,high.school,no,no,no,telephone,may,mon,974,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37014,24,technician,married,professional.course,no,no,no,telephone,jun,thu,93,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
37015,52,entrepreneur,married,high.school,no,yes,no,telephone,jun,fri,273,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37016,32,admin.,single,university.degree,no,no,no,cellular,jul,mon,79,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37017,48,admin.,single,university.degree,no,yes,no,telephone,jun,fri,14,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37018,28,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,138,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
37019,30,unemployed,single,university.degree,no,yes,no,cellular,apr,wed,400,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
37020,49,housemaid,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,524,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37021,29,admin.,single,university.degree,no,no,no,cellular,aug,tue,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37022,28,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,444,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
37023,37,admin.,married,high.school,no,yes,no,telephone,may,fri,584,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
37024,58,admin.,divorced,basic.9y,no,no,no,telephone,jul,wed,231,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
37025,47,management,married,university.degree,no,no,no,cellular,nov,tue,139,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
37026,48,admin.,married,high.school,no,yes,no,cellular,apr,fri,190,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
37027,35,admin.,married,university.degree,no,yes,no,cellular,aug,fri,329,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
37028,47,technician,single,university.degree,unknown,yes,yes,telephone,may,mon,118,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37029,50,admin.,married,university.degree,no,no,no,telephone,may,wed,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37030,57,admin.,single,university.degree,no,yes,no,cellular,jul,tue,69,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37031,23,entrepreneur,married,professional.course,no,yes,no,cellular,jul,tue,283,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37032,37,admin.,single,high.school,no,no,yes,cellular,nov,wed,248,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0
37033,27,admin.,single,professional.course,no,yes,yes,telephone,jun,fri,141,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
37034,31,student,single,high.school,unknown,no,no,cellular,jul,fri,175,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37035,30,technician,married,high.school,no,no,no,telephone,jun,fri,154,6,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
37036,31,management,single,university.degree,no,yes,yes,cellular,jul,thu,221,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37037,80,retired,divorced,basic.4y,no,yes,no,cellular,apr,thu,234,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,0
37038,32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,69,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
37039,42,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,89,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
37040,33,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,182,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
37041,63,retired,married,unknown,no,yes,yes,cellular,sep,tue,167,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,0
37042,38,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,231,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
37043,45,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,174,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
37044,34,technician,single,university.degree,no,no,no,cellular,mar,mon,138,8,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.52,5099.1,0
37045,49,technician,divorced,university.degree,unknown,yes,yes,telephone,may,wed,297,8,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
37046,55,admin.,married,university.degree,no,no,no,cellular,may,fri,190,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0
37047,57,retired,married,basic.4y,no,no,no,telephone,jun,fri,14,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37048,32,admin.,divorced,university.degree,no,no,no,telephone,jun,mon,106,10,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
37049,38,technician,married,professional.course,no,yes,yes,cellular,jul,fri,50,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37050,41,services,married,high.school,unknown,no,no,telephone,jun,mon,33,21,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
37051,51,admin.,married,university.degree,no,no,yes,cellular,jul,fri,73,4,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0
37052,30,technician,single,basic.6y,unknown,yes,no,telephone,may,thu,58,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
37053,40,blue-collar,married,basic.6y,unknown,no,no,cellular,nov,wed,104,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
37054,27,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,466,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37055,29,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,168,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
37056,52,admin.,married,high.school,no,no,no,cellular,jul,fri,324,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37057,40,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,231,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37058,39,technician,single,high.school,no,yes,no,telephone,jul,wed,233,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37059,20,student,single,basic.4y,no,yes,no,cellular,apr,thu,209,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
37060,29,admin.,married,basic.9y,no,yes,no,cellular,jul,fri,247,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
37061,29,entrepreneur,married,university.degree,no,no,no,cellular,nov,thu,62,5,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
37062,25,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,506,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37063,27,admin.,married,university.degree,no,unknown,unknown,telephone,jun,thu,240,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
37064,42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37065,32,admin.,single,university.degree,no,no,no,telephone,jul,wed,85,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37066,34,technician,married,high.school,no,yes,no,cellular,jul,thu,210,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37067,40,management,married,university.degree,no,no,yes,telephone,may,tue,66,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37068,39,self-employed,divorced,university.degree,no,no,no,cellular,may,mon,140,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
37069,45,unemployed,divorced,basic.4y,no,yes,no,cellular,aug,wed,156,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,0
37070,30,technician,married,professional.course,no,no,yes,cellular,aug,wed,100,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37071,30,admin.,married,university.degree,no,yes,no,cellular,may,fri,129,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
37072,56,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,wed,125,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37073,29,admin.,single,high.school,no,yes,no,cellular,jul,wed,360,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37074,28,admin.,married,high.school,no,no,no,telephone,jun,mon,108,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
37075,42,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37076,56,retired,married,basic.4y,unknown,no,no,cellular,jul,mon,121,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
37077,46,admin.,married,high.school,no,yes,no,telephone,may,thu,146,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
37078,45,services,divorced,high.school,unknown,no,no,cellular,may,wed,185,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37079,29,admin.,single,basic.9y,unknown,no,no,telephone,may,fri,210,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
37080,34,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,401,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
37081,36,admin.,married,university.degree,no,no,no,cellular,oct,thu,343,2,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,0
37082,30,unemployed,divorced,high.school,no,yes,no,cellular,jul,fri,115,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
37083,46,admin.,married,university.degree,unknown,no,yes,cellular,jul,fri,71,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37084,50,management,married,university.degree,unknown,no,no,telephone,may,thu,587,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
37085,30,blue-collar,married,unknown,no,no,no,telephone,may,fri,85,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
37086,34,admin.,single,university.degree,no,yes,no,cellular,jul,wed,11,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37087,55,management,married,university.degree,no,yes,no,telephone,jun,mon,303,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
37088,56,technician,married,unknown,no,no,no,telephone,jun,fri,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
37089,32,admin.,married,university.degree,unknown,no,yes,telephone,may,thu,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
37090,29,admin.,married,university.degree,no,unknown,unknown,cellular,jun,wed,113,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0
37091,27,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,189,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37092,32,technician,single,professional.course,no,no,no,cellular,jul,thu,119,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0
37093,49,services,married,high.school,unknown,no,no,cellular,nov,fri,66,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
37094,30,management,married,university.degree,no,yes,yes,cellular,nov,tue,196,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
37095,54,retired,divorced,professional.course,no,yes,no,telephone,may,thu,242,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
37096,40,self-employed,single,university.degree,no,no,no,cellular,aug,mon,270,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37097,51,retired,married,university.degree,unknown,no,no,cellular,jul,tue,94,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37098,28,services,married,high.school,no,no,no,cellular,jul,tue,96,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37099,57,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,168,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
37100,55,services,married,high.school,unknown,yes,no,cellular,apr,fri,45,7,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
37101,34,technician,married,professional.course,no,no,no,cellular,aug,fri,161,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
37102,50,technician,married,professional.course,no,no,no,telephone,may,tue,108,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37103,58,retired,married,basic.4y,unknown,no,no,cellular,aug,mon,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37104,31,entrepreneur,divorced,high.school,no,yes,no,telephone,may,tue,168,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37105,31,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,145,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
37106,32,blue-collar,single,university.degree,no,no,no,cellular,nov,mon,242,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
37107,33,admin.,single,university.degree,no,yes,no,cellular,jul,mon,366,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
37108,36,blue-collar,married,basic.4y,no,no,yes,cellular,nov,wed,217,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
37109,29,technician,single,high.school,no,yes,no,cellular,aug,wed,212,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37110,40,self-employed,single,university.degree,unknown,yes,no,cellular,apr,thu,384,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
37111,37,blue-collar,married,high.school,no,no,no,telephone,may,tue,64,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37112,29,admin.,single,high.school,no,yes,yes,cellular,aug,mon,63,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37113,49,technician,divorced,professional.course,unknown,no,no,cellular,aug,thu,377,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
37114,58,technician,married,professional.course,no,no,no,cellular,nov,thu,321,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
37115,57,retired,single,unknown,unknown,yes,yes,cellular,jul,mon,174,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37116,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,86,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
37117,32,admin.,single,university.degree,no,no,no,cellular,nov,mon,85,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0
37118,30,admin.,married,university.degree,no,no,no,telephone,jun,thu,446,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
37119,42,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,456,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37120,37,services,married,high.school,no,yes,no,telephone,may,thu,58,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
37121,35,services,single,high.school,no,yes,no,cellular,jul,fri,116,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37122,73,retired,married,university.degree,no,yes,no,cellular,mar,fri,179,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,1
37123,48,unemployed,married,university.degree,no,yes,no,cellular,jul,tue,135,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37124,55,services,divorced,professional.course,no,no,no,cellular,apr,mon,88,1,999,1,failure,-1.8,93.075,-47.1,1.392,5099.1,0
37125,32,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,60,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37126,33,unemployed,married,basic.9y,no,yes,yes,telephone,may,fri,691,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37127,32,admin.,single,university.degree,no,no,no,telephone,may,fri,47,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
37128,57,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,135,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37129,28,services,single,high.school,no,yes,yes,cellular,may,fri,9,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
37130,34,services,married,high.school,no,no,no,telephone,jun,thu,511,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
37131,34,services,divorced,high.school,no,no,no,cellular,may,fri,66,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
37132,28,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,165,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
37133,38,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,456,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37134,36,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37135,42,blue-collar,single,basic.4y,no,yes,yes,cellular,jul,fri,107,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37136,53,services,married,university.degree,no,no,yes,cellular,may,fri,74,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
37137,26,services,single,high.school,no,yes,no,cellular,jul,wed,284,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37138,22,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,102,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37139,52,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,559,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37140,27,admin.,single,university.degree,no,no,no,telephone,jun,fri,134,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37141,26,student,single,high.school,no,no,no,cellular,may,mon,123,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
37142,29,management,married,university.degree,no,no,no,telephone,may,tue,129,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
37143,56,services,married,high.school,unknown,no,no,telephone,may,wed,507,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37144,63,technician,married,high.school,no,no,no,cellular,apr,mon,176,3,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,1
37145,30,blue-collar,single,professional.course,no,no,no,cellular,may,tue,165,1,999,1,failure,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0
37146,34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,120,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
37147,60,retired,married,basic.6y,unknown,no,no,cellular,jul,fri,135,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37148,37,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,63,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
37149,35,self-employed,single,university.degree,no,yes,yes,cellular,sep,tue,179,1,999,1,failure,-1.1,94.199,-37.5,0.8809999999999999,4963.6,0
37150,42,blue-collar,single,basic.4y,unknown,yes,no,cellular,nov,thu,269,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
37151,35,technician,single,professional.course,no,yes,no,cellular,aug,thu,234,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
37152,65,unknown,married,unknown,no,yes,no,cellular,jun,thu,301,2,4,2,success,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
37153,39,services,single,high.school,unknown,yes,no,telephone,jun,mon,332,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
37154,33,admin.,divorced,university.degree,no,no,yes,cellular,jul,thu,106,3,999,0,nonexistent,-2.9,92.469,-33.6,0.927,5076.2,0
37155,47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,43,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37156,23,blue-collar,single,basic.4y,no,yes,yes,cellular,may,fri,102,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
37157,55,management,married,university.degree,no,yes,no,cellular,may,mon,126,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
37158,43,blue-collar,married,basic.9y,no,yes,no,cellular,jun,tue,395,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1
37159,33,technician,single,professional.course,no,yes,no,cellular,may,wed,201,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
37160,55,technician,single,university.degree,unknown,yes,yes,cellular,nov,thu,92,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
37161,35,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,248,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37162,38,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
37163,50,admin.,divorced,university.degree,no,yes,no,telephone,nov,fri,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
37164,66,technician,married,professional.course,no,yes,no,telephone,aug,wed,150,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,0
37165,25,services,married,basic.9y,no,no,no,cellular,jul,wed,128,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
37166,39,services,single,high.school,no,no,no,telephone,jun,fri,48,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37167,24,student,single,university.degree,no,yes,yes,telephone,may,fri,65,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
37168,51,admin.,single,basic.6y,no,no,no,telephone,jun,thu,202,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
37169,32,technician,married,university.degree,no,yes,no,cellular,nov,wed,86,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
37170,57,admin.,single,high.school,no,yes,no,telephone,may,mon,26,5,12,1,success,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
37171,41,technician,married,professional.course,no,no,no,telephone,may,fri,34,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
37172,42,admin.,single,high.school,no,no,no,cellular,jul,fri,163,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37173,40,admin.,married,basic.9y,unknown,yes,yes,cellular,may,wed,323,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37174,41,unemployed,married,basic.9y,no,yes,no,cellular,apr,mon,263,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0
37175,36,admin.,married,university.degree,no,yes,yes,cellular,may,mon,77,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
37176,38,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,179,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37177,44,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,376,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
37178,39,management,married,university.degree,unknown,no,no,cellular,may,wed,825,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37179,27,services,married,high.school,unknown,no,yes,telephone,may,fri,100,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
37180,23,student,single,high.school,no,no,no,cellular,may,thu,361,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,0
